# TBLASTN 2.14.1+
# Query: 39550at5125
# Database: ./tmp/cordyceps_cateniannulata_mbc234_1240476856
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
39550at5125	scaffold_315	47.964	221	102	4	148	358	17626	18279	6.16e-59	139
39550at5125	scaffold_315	48.447	161	67	5	1	150	17081	17548	6.16e-59	107
# TBLASTN 2.14.1+
# Query: 4828at5125
# Database: ./tmp/cordyceps_cateniannulata_mbc234_1240476856
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 94 hits found
4828at5125	scaffold_13	92.299	870	11	3	7	820	43174	40565	0.0	1571
4828at5125	scaffold_8	24.556	676	424	19	90	733	105685	103820	1.50e-40	162
4828at5125	scaffold_8	30.370	135	76	1	11	127	106155	105751	1.60e-18	91.3
4828at5125	scaffold_8	28.448	116	70	4	109	220	106059	105739	2.94e-14	54.3
4828at5125	scaffold_8	27.350	117	77	1	217	333	105697	105371	2.94e-14	43.5
4828at5125	scaffold_8	34.783	92	57	2	164	255	106026	105760	3.88e-09	60.8
4828at5125	scaffold_8	31.579	95	55	1	198	282	106059	105775	2.52e-06	51.6
4828at5125	scaffold_325	29.644	253	173	4	7	259	6638	7381	3.68e-28	122
4828at5125	scaffold_325	29.482	251	172	4	16	266	6413	7150	5.86e-26	115
4828at5125	scaffold_325	30.047	213	144	4	46	258	6377	7000	1.51e-24	110
4828at5125	scaffold_325	27.564	312	179	13	83	368	6362	7234	2.29e-20	97.4
4828at5125	scaffold_325	26.887	212	150	4	16	227	6791	7411	3.46e-18	90.1
4828at5125	scaffold_325	29.008	131	92	1	9	139	7022	7411	6.11e-11	66.6
4828at5125	scaffold_378	25.869	259	180	5	7	259	11501	10743	1.53e-18	91.3
4828at5125	scaffold_378	29.070	172	117	4	85	256	11519	11019	4.87e-17	86.7
4828at5125	scaffold_378	27.830	212	137	7	58	261	11474	10863	1.24e-15	82.0
4828at5125	scaffold_378	25.263	190	136	5	70	259	10793	10242	7.82e-15	79.3
4828at5125	scaffold_378	26.633	199	127	4	96	294	11570	11031	3.98e-14	77.0
4828at5125	scaffold_77	36.296	135	82	3	125	259	66044	65652	2.03e-18	91.3
4828at5125	scaffold_77	21.983	232	157	6	24	255	66038	65415	3.67e-14	77.0
4828at5125	scaffold_77	20.755	212	162	4	16	227	65990	65373	5.43e-08	57.0
4828at5125	scaffold_71	25.993	277	152	8	68	294	116999	116178	4.14e-18	90.1
4828at5125	scaffold_71	31.193	109	70	2	67	170	88519	88845	2.54e-09	59.3
4828at5125	scaffold_71	22.222	63	49	0	2	64	88248	88436	2.54e-09	21.9
4828at5125	scaffold_71	23.875	289	166	12	93	330	117050	116193	3.87e-09	60.8
4828at5125	scaffold_71	24.752	202	125	5	70	263	118073	117525	1.62e-06	52.0
4828at5125	scaffold_71	29.457	129	84	5	93	216	88468	88848	3.43e-06	51.2
4828at5125	scaffold_71	23.871	155	115	2	70	224	117713	117258	1.73e-05	48.9
4828at5125	scaffold_71	26.347	167	104	6	96	255	88375	88839	1.18e-04	45.8
4828at5125	scaffold_71	23.077	182	113	5	93	255	74178	74699	1.29e-04	45.8
4828at5125	scaffold_71	20.149	268	158	7	68	291	74229	74996	2.39e-04	45.1
4828at5125	scaffold_94	33.721	172	104	5	92	255	64512	64003	9.41e-18	89.0
4828at5125	scaffold_94	24.514	257	122	8	70	255	64452	63685	7.55e-12	69.7
4828at5125	scaffold_94	31.250	80	51	3	73	150	63837	63604	5.99e-05	47.0
4828at5125	scaffold_87	29.167	192	124	7	47	238	31533	32072	4.61e-15	80.1
4828at5125	scaffold_87	20.678	295	213	9	7	294	31659	32501	3.43e-11	67.4
4828at5125	scaffold_87	31.298	131	80	4	124	254	31509	31871	6.34e-10	63.2
4828at5125	scaffold_87	27.119	177	116	6	178	352	31542	32039	6.19e-04	43.5
4828at5125	scaffold_252	25.296	253	184	5	5	255	28379	29128	2.41e-14	77.8
4828at5125	scaffold_252	28.302	106	73	2	187	291	28670	28981	6.74e-05	46.6
4828at5125	scaffold_215	25.822	213	140	6	58	260	42105	42719	4.19e-14	77.0
4828at5125	scaffold_215	30.357	168	96	6	136	298	42066	42521	1.49e-10	65.5
4828at5125	scaffold_203	23.958	288	193	7	28	295	39209	38364	1.13e-13	75.5
4828at5125	scaffold_203	25.316	158	97	5	117	255	40262	39795	1.08e-05	49.3
4828at5125	scaffold_459	25.287	261	166	10	31	290	8214	8912	3.69e-12	70.5
4828at5125	scaffold_459	23.744	219	160	5	44	261	8106	8744	1.07e-09	62.4
4828at5125	scaffold_459	22.556	266	177	8	16	255	8274	9062	1.80e-09	61.6
4828at5125	scaffold_459	28.125	160	101	6	112	267	8184	8633	1.03e-07	55.8
4828at5125	scaffold_93	25.792	221	123	7	68	255	69987	70625	5.53e-12	70.1
4828at5125	scaffold_93	23.394	218	136	6	70	259	69873	70517	1.43e-09	62.0
4828at5125	scaffold_93	27.426	237	145	11	67	287	70158	70835	2.16e-09	61.6
4828at5125	scaffold_17	28.947	152	98	5	68	214	158792	159232	1.48e-11	68.6
4828at5125	scaffold_169	28.244	131	90	2	40	170	54064	53684	2.53e-10	64.7
4828at5125	scaffold_169	28.800	125	84	4	132	255	54052	53690	2.20e-06	51.6
4828at5125	scaffold_169	26.733	101	73	1	197	296	53995	53693	0.001	43.1
4828at5125	scaffold_50	23.784	185	137	4	111	294	91542	92087	8.18e-10	62.8
4828at5125	scaffold_50	23.280	189	139	4	28	214	91545	92099	1.07e-08	59.3
