# TBLASTN 2.14.1+
# Query: 13988at5125
# Database: ./tmp/cordyceps_cateniannulata_mbc234_1240476856
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 41 hits found
13988at5125	scaffold_140	87.013	231	30	0	245	475	81556	80864	1.25e-168	428
13988at5125	scaffold_140	82.716	81	12	1	476	556	80811	80575	1.25e-168	137
13988at5125	scaffold_140	68.000	50	16	0	569	618	80491	80342	1.25e-168	69.7
13988at5125	scaffold_140	26.483	472	322	10	111	571	45486	44113	8.43e-26	113
13988at5125	scaffold_140	20.238	420	281	9	45	414	56517	55270	4.59e-08	56.6
13988at5125	scaffold_417	71.264	261	45	3	7	245	13129	13887	1.80e-87	298
13988at5125	scaffold_22	27.696	473	322	9	72	539	187761	189134	2.06e-32	134
13988at5125	scaffold_22	25.532	470	327	13	89	549	177801	179168	2.34e-26	115
13988at5125	scaffold_100	29.969	327	211	8	230	553	916	1851	2.92e-32	134
13988at5125	scaffold_100	35.644	101	63	2	85	184	423	722	4.39e-05	47.0
13988at5125	scaffold_118	24.784	347	250	7	85	426	21802	20780	2.94e-32	103
13988at5125	scaffold_118	25.000	168	118	2	430	597	20717	20238	2.94e-32	55.1
13988at5125	scaffold_230	27.596	366	223	12	231	571	45909	44863	3.97e-28	120
13988at5125	scaffold_31	27.790	457	290	11	108	537	2440	1109	7.51e-28	120
13988at5125	scaffold_4	26.498	434	288	10	107	530	296788	295550	1.06e-26	116
13988at5125	scaffold_80	23.197	513	377	11	27	535	95327	93828	1.13e-26	116
13988at5125	scaffold_62	31.414	191	126	4	143	330	120787	121353	2.68e-24	61.2
13988at5125	scaffold_62	26.500	200	138	5	337	535	121454	122029	2.68e-24	59.3
13988at5125	scaffold_62	26.866	67	48	1	85	150	120521	120721	2.68e-24	30.8
13988at5125	scaffold_193	23.990	421	309	6	87	502	10057	11301	7.44e-24	107
13988at5125	scaffold_205	25.974	308	210	7	230	532	55862	56746	4.55e-22	101
13988at5125	scaffold_205	38.384	99	57	2	87	184	55291	55578	8.30e-08	55.8
13988at5125	scaffold_63	30.962	239	142	7	230	451	44033	44731	2.87e-20	96.3
13988at5125	scaffold_63	23.241	469	270	18	106	495	18886	20259	1.75e-14	77.4
13988at5125	scaffold_270	25.614	285	161	6	85	330	27995	27177	1.84e-19	61.2
13988at5125	scaffold_270	24.123	228	157	6	337	556	27088	26429	1.84e-19	53.9
13988at5125	scaffold_99	25.455	330	215	6	230	537	49442	48480	9.94e-17	84.7
13988at5125	scaffold_88	24.104	307	215	7	232	536	18130	17258	3.14e-14	76.6
13988at5125	scaffold_2	25.763	295	197	6	249	538	39839	39006	1.07e-13	74.7
13988at5125	scaffold_2	29.104	134	73	5	68	180	142635	143033	1.62e-04	45.1
13988at5125	scaffold_247	25.967	362	230	13	112	451	36825	37862	1.27e-12	71.2
13988at5125	scaffold_386	27.083	336	214	12	100	421	132	1088	1.17e-11	68.2
13988at5125	scaffold_108	30.000	120	80	3	315	433	31812	32162	1.29e-11	48.1
13988at5125	scaffold_108	31.633	98	61	1	440	537	32234	32509	1.29e-11	40.4
13988at5125	scaffold_161	28.879	232	155	7	231	458	4468	5145	7.38e-11	65.5
13988at5125	scaffold_161	34.211	76	50	0	89	164	3977	4204	1.17e-06	52.0
13988at5125	scaffold_160	23.308	266	192	6	89	351	53051	53821	4.05e-10	63.2
13988at5125	scaffold_10	22.047	254	186	5	25	268	9075	8320	2.10e-07	54.3
13988at5125	scaffold_71	23.834	193	141	4	294	483	67477	66908	4.80e-06	50.1
13988at5125	scaffold_84	26.282	156	96	5	230	374	96962	96519	7.20e-06	49.3
13988at5125	scaffold_68	26.974	152	109	2	106	256	22980	22528	1.59e-05	48.1
# TBLASTN 2.14.1+
# Query: 13988at5125
# Database: ./tmp/cordyceps_cateniannulata_mbc234_1240476856
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 44 hits found
13988at5125	scaffold_140	93.506	231	15	0	255	485	81556	80864	0.0	460
13988at5125	scaffold_140	96.386	83	3	0	486	568	80811	80563	0.0	167
13988at5125	scaffold_140	79.487	39	8	0	574	612	80491	80375	0.0	66.6
13988at5125	scaffold_140	84.066	182	28	1	722	903	79457	78915	1.05e-89	320
13988at5125	scaffold_140	93.069	101	7	0	1088	1188	77039	76737	1.16e-81	196
13988at5125	scaffold_140	96.721	61	2	0	1030	1090	77283	77101	1.16e-81	127
13988at5125	scaffold_140	78.788	132	27	1	607	738	79858	79466	1.03e-53	207
13988at5125	scaffold_140	76.860	121	27	1	918	1037	77798	77436	1.68e-46	184
13988at5125	scaffold_140	27.019	359	220	9	240	577	45126	44113	4.17e-23	107
13988at5125	scaffold_417	83.658	257	38	2	2	255	13120	13887	1.02e-103	362
13988at5125	scaffold_118	27.540	374	249	10	74	436	21868	20780	2.14e-36	119
13988at5125	scaffold_118	26.761	142	91	2	440	574	20717	20310	2.14e-36	54.3
13988at5125	scaffold_22	28.450	471	321	9	82	549	187761	189134	3.50e-31	134
13988at5125	scaffold_22	25.966	466	324	12	99	556	177801	179159	5.90e-24	110
13988at5125	scaffold_100	28.571	343	227	8	240	579	916	1899	2.73e-30	130
13988at5125	scaffold_100	35.294	102	64	2	94	194	420	722	8.34e-05	47.0
13988at5125	scaffold_230	29.752	363	213	11	241	580	45909	44878	5.73e-30	129
13988at5125	scaffold_31	27.682	466	297	11	118	556	2440	1082	2.74e-27	121
13988at5125	scaffold_193	25.576	434	307	7	84	512	10033	11301	7.54e-26	116
13988at5125	scaffold_80	25.314	478	321	12	83	545	95198	93828	7.64e-26	116
13988at5125	scaffold_4	25.635	433	293	8	117	540	296788	295550	2.59e-24	111
13988at5125	scaffold_205	25.091	275	200	5	240	512	55862	56674	1.57e-18	92.4
13988at5125	scaffold_205	34.307	137	82	4	64	194	55174	55578	9.00e-08	57.0
13988at5125	scaffold_63	28.571	238	149	5	240	461	44033	44731	2.64e-17	88.2
13988at5125	scaffold_63	23.857	503	287	20	87	505	18787	20259	9.35e-14	76.6
13988at5125	scaffold_88	27.508	309	198	11	242	544	18130	17264	3.58e-14	77.8
13988at5125	scaffold_99	25.788	349	224	9	240	565	49442	48432	4.12e-14	77.8
13988at5125	scaffold_2	26.689	296	195	6	258	548	39842	39006	5.59e-13	73.9
13988at5125	scaffold_108	32.500	120	77	3	325	443	31812	32162	7.14e-13	55.8
13988at5125	scaffold_108	31.313	99	62	1	449	547	32231	32509	7.14e-13	38.1
13988at5125	scaffold_62	29.562	274	157	9	158	410	120802	121578	3.08e-12	63.2
13988at5125	scaffold_62	23.529	68	51	1	94	160	120518	120721	3.08e-12	28.5
13988at5125	scaffold_62	26.000	200	139	5	347	545	121454	122029	2.61e-07	55.5
13988at5125	scaffold_247	25.410	366	227	14	122	461	36825	37862	5.75e-11	67.4
13988at5125	scaffold_386	27.099	262	167	8	110	360	132	878	2.49e-09	62.0
13988at5125	scaffold_270	26.852	216	131	3	99	287	27983	27336	2.31e-08	58.9
13988at5125	scaffold_270	25.000	200	141	5	347	545	27088	26513	2.55e-05	48.9
13988at5125	scaffold_156	24.017	458	285	16	115	532	38273	36969	2.95e-08	58.5
13988at5125	scaffold_161	26.087	230	164	5	241	468	4468	5145	1.21e-07	56.6
13988at5125	scaffold_35	22.063	349	226	10	117	436	159094	160089	1.23e-05	49.7
13988at5125	scaffold_10	22.162	185	143	1	95	278	8874	8320	1.87e-05	49.3
