# TBLASTN 2.14.1+
# Query: 39550at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
39550at5125	scaffold_1	51.351	222	88	6	149	358	3432389	3433030	4.29e-38	145
39550at5125	scaffold_1	42.308	182	71	5	1	150	3431710	3432249	2.65e-20	93.2
# TBLASTN 2.14.1+
# Query: 4828at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 104 hits found
4828at5125	scaffold_6	82.103	542	67	2	6	517	213933	212308	0.0	902
4828at5125	scaffold_6	77.228	303	69	0	517	819	212245	211337	0.0	461
4828at5125	scaffold_6	31.176	170	106	7	95	257	3210552	3211049	2.06e-12	71.6
4828at5125	scaffold_6	32.824	131	83	4	126	255	3475912	3475532	2.72e-10	64.7
4828at5125	scaffold_6	23.504	234	166	6	14	241	3476116	3475436	3.48e-10	64.3
4828at5125	scaffold_6	31.138	167	103	6	138	296	3210552	3211040	3.69e-10	63.9
4828at5125	scaffold_6	23.077	169	120	4	70	232	3210606	3211100	3.13e-09	61.2
4828at5125	scaffold_6	24.294	177	129	2	79	255	3476173	3475658	4.21e-08	57.4
4828at5125	scaffold_6	35.897	78	44	2	113	190	3211309	3211524	8.48e-08	42.0
4828at5125	scaffold_6	31.915	47	32	0	220	266	3211556	3211696	8.48e-08	33.9
4828at5125	scaffold_6	31.667	120	75	6	111	227	2046250	2045903	2.03e-07	55.1
4828at5125	scaffold_6	34.426	61	40	0	196	256	2046262	2046080	1.23e-05	43.5
4828at5125	scaffold_6	24.638	69	48	1	126	190	2046567	2046361	1.23e-05	24.6
4828at5125	scaffold_6	22.568	257	165	7	36	262	3475798	3475040	3.42e-05	47.8
4828at5125	scaffold_2	24.184	674	435	20	87	733	1848435	1846561	2.42e-40	161
4828at5125	scaffold_2	30.714	140	77	1	8	127	1848917	1848498	1.87e-18	91.3
4828at5125	scaffold_2	28.194	227	142	7	92	306	3020913	3021566	8.63e-14	75.9
4828at5125	scaffold_2	24.020	204	150	4	58	258	1296089	1296694	1.11e-12	72.4
4828at5125	scaffold_2	26.400	250	153	10	67	298	261126	260416	4.71e-12	70.5
4828at5125	scaffold_2	23.466	277	140	6	50	255	3020913	3021740	1.05e-11	69.3
4828at5125	scaffold_2	23.707	232	136	7	68	266	261297	260626	1.19e-11	68.9
4828at5125	scaffold_2	23.529	221	124	8	70	255	261411	260779	2.62e-09	61.2
4828at5125	scaffold_2	27.632	152	63	4	104	255	1848821	1848507	3.26e-09	60.8
4828at5125	scaffold_2	22.541	244	161	8	56	276	3021216	3021932	2.37e-08	58.2
4828at5125	scaffold_2	25.503	149	90	5	69	213	3021576	3021971	2.01e-06	52.0
4828at5125	scaffold_2	28.205	117	83	1	198	314	1848806	1848459	2.40e-06	51.6
4828at5125	scaffold_2	23.864	176	116	6	93	255	512266	511754	5.45e-05	47.0
4828at5125	scaffold_2	23.810	252	140	6	76	302	107945	108619	1.83e-04	45.4
4828at5125	scaffold_2	23.567	157	100	4	83	223	107663	108121	8.09e-04	43.1
4828at5125	scaffold_1	37.037	135	81	3	125	259	3501433	3501825	1.07e-18	92.0
4828at5125	scaffold_1	30.488	164	107	5	93	255	3501466	3501939	2.66e-13	74.3
4828at5125	scaffold_1	22.995	187	138	5	69	255	3501520	3502062	5.89e-13	73.2
4828at5125	scaffold_1	30.263	152	96	5	68	214	6213202	6212762	1.31e-12	72.0
4828at5125	scaffold_1	23.264	288	195	7	28	295	5133532	5132687	2.77e-12	71.2
4828at5125	scaffold_1	27.811	169	104	6	147	300	4880881	4881378	4.04e-08	57.4
4828at5125	scaffold_1	19.811	212	164	4	16	227	3501487	3502104	1.04e-07	56.2
4828at5125	scaffold_1	23.849	239	138	9	46	255	1634417	1633746	1.07e-07	55.8
4828at5125	scaffold_1	29.333	150	92	4	127	266	4880956	4881393	1.71e-07	55.5
4828at5125	scaffold_1	26.627	169	115	5	93	254	4880983	4881483	8.65e-07	53.1
4828at5125	scaffold_1	23.673	245	143	9	52	256	4756085	4755363	3.79e-06	50.8
4828at5125	scaffold_1	25.316	158	97	6	117	255	5134591	5134124	4.33e-06	50.8
4828at5125	scaffold_1	27.941	136	89	6	122	255	3940869	3940483	9.42e-06	49.7
4828at5125	scaffold_1	20.388	206	148	6	65	258	6397788	6397183	2.42e-05	48.1
4828at5125	scaffold_1	33.708	89	54	3	182	268	3940824	3940567	2.64e-05	48.1
4828at5125	scaffold_1	25.781	128	92	2	35	159	1613858	1614241	3.02e-05	48.1
4828at5125	scaffold_1	25.654	191	129	8	111	296	6455551	6455003	4.16e-05	47.4
4828at5125	scaffold_1	24.229	227	151	9	57	272	2129419	2130069	5.59e-05	47.0
4828at5125	scaffold_1	37.705	61	36	1	201	259	1613966	1614148	6.67e-05	47.0
4828at5125	scaffold_1	30.588	85	47	2	148	228	4575225	4574995	8.23e-05	46.6
4828at5125	scaffold_1	26.241	141	87	4	61	192	4881031	4881429	9.42e-05	46.2
4828at5125	scaffold_3	28.502	207	141	4	87	293	1171887	1171288	4.89e-17	86.7
4828at5125	scaffold_3	25.952	289	202	7	7	294	1171875	1171042	3.99e-16	83.6
4828at5125	scaffold_3	25.781	256	170	7	21	264	1171248	1170505	1.22e-15	82.0
4828at5125	scaffold_3	23.003	313	214	8	16	314	1171380	1170481	2.64e-13	74.3
4828at5125	scaffold_3	26.000	200	98	8	104	259	230865	231446	2.20e-07	55.1
4828at5125	scaffold_3	26.316	209	140	6	134	334	4918016	4917408	7.88e-07	53.1
4828at5125	scaffold_3	26.772	127	88	5	133	259	2239655	2240020	4.41e-05	47.4
4828at5125	scaffold_3	28.972	107	64	4	70	168	4917827	4917519	1.04e-04	46.2
4828at5125	scaffold_3	26.554	177	96	8	98	258	985671	985195	1.15e-04	46.2
4828at5125	scaffold_7	29.949	197	131	5	101	296	3476847	3476275	3.61e-16	84.0
4828at5125	scaffold_7	30.994	171	108	6	68	238	3124694	3125176	2.64e-15	80.9
4828at5125	scaffold_7	30.052	193	129	5	70	261	3476565	3476002	5.15e-15	80.1
4828at5125	scaffold_7	25.090	279	178	8	2	255	3216396	3215578	9.01e-15	79.3
4828at5125	scaffold_7	26.887	212	137	6	59	260	1955251	1954640	1.67e-14	78.2
4828at5125	scaffold_7	26.906	223	150	8	31	252	2830537	2831169	3.45e-13	73.9
4828at5125	scaffold_7	22.263	274	198	8	28	294	3124820	3125617	3.36e-12	70.9
4828at5125	scaffold_7	24.390	205	142	7	58	255	3216870	3216274	4.83e-12	70.1
4828at5125	scaffold_7	31.081	148	87	5	124	271	3124613	3125011	1.55e-11	68.6
4828at5125	scaffold_7	30.168	179	103	7	126	298	1955326	1954838	3.32e-11	67.4
4828at5125	scaffold_7	30.000	170	110	6	93	259	3215799	3215308	3.43e-11	67.4
4828at5125	scaffold_7	28.079	203	124	7	70	255	1418609	1419202	4.00e-11	67.4
4828at5125	scaffold_7	22.432	370	243	14	31	364	1418096	1419181	2.42e-10	64.7
4828at5125	scaffold_7	24.272	206	149	5	57	261	2830468	2831067	2.89e-10	64.3
4828at5125	scaffold_7	22.015	268	176	7	16	255	2830597	2831385	6.95e-10	63.2
4828at5125	scaffold_7	24.299	214	144	8	34	240	3476547	3475939	8.03e-10	63.2
4828at5125	scaffold_7	24.413	213	140	5	21	218	1418738	1419358	3.18e-09	60.8
4828at5125	scaffold_7	22.727	220	156	7	86	301	3102178	3102807	2.14e-08	58.2
4828at5125	scaffold_7	28.750	160	100	6	112	267	2830507	2830956	2.09e-07	55.1
4828at5125	scaffold_7	22.754	167	117	4	16	173	3215778	3215287	1.93e-05	48.5
4828at5125	scaffold_7	32.292	96	57	3	136	231	319986	320249	1.18e-04	45.8
4828at5125	scaffold_7	28.244	131	71	5	168	280	319437	319814	1.80e-04	45.4
4828at5125	scaffold_4	23.381	278	159	8	68	294	2701409	2702233	3.23e-15	80.5
4828at5125	scaffold_4	24.324	222	158	5	78	296	4147703	4147059	4.61e-14	77.0
4828at5125	scaffold_4	24.691	243	174	5	94	329	1771179	1771901	1.96e-10	65.1
4828at5125	scaffold_4	25.946	185	117	4	94	259	2701703	2702254	8.16e-10	62.8
4828at5125	scaffold_4	23.469	294	163	11	88	323	2701343	2702212	1.05e-09	62.8
4828at5125	scaffold_4	32.110	109	69	2	67	170	2670401	2670727	3.30e-08	57.8
4828at5125	scaffold_4	27.136	199	122	8	111	296	3905518	3906084	5.86e-08	57.0
4828at5125	scaffold_4	24.464	233	151	7	44	262	4147298	4146633	7.95e-07	53.1
4828at5125	scaffold_4	22.984	248	156	8	110	343	4147967	4147287	8.36e-07	53.1
4828at5125	scaffold_4	33.750	80	52	1	67	146	1771506	1771742	1.05e-06	52.8
4828at5125	scaffold_4	23.982	221	153	8	74	285	3905533	3906177	1.91e-06	52.0
4828at5125	scaffold_4	28.090	178	112	8	70	238	3905650	3906162	3.51e-06	51.2
4828at5125	scaffold_4	21.687	166	123	4	90	255	4147916	4147440	5.82e-06	50.4
4828at5125	scaffold_4	28.462	130	87	4	131	255	2670335	2670721	3.66e-05	47.8
4828at5125	scaffold_4	26.250	160	110	4	44	197	3905698	3906171	2.64e-04	45.1
4828at5125	scaffold_4	25.980	204	125	7	70	263	2700320	2700883	3.20e-04	44.7
4828at5125	scaffold_5	28.191	188	131	4	69	255	1515180	1515734	1.99e-12	71.6
4828at5125	scaffold_5	27.108	166	114	4	70	232	2305444	2305929	1.03e-11	69.3
4828at5125	scaffold_5	24.868	189	136	4	28	214	636158	636712	1.99e-10	65.1
4828at5125	scaffold_5	24.064	187	134	6	111	294	636155	636700	3.25e-10	64.3
4828at5125	scaffold_5	29.245	106	72	2	187	291	1515276	1515587	9.91e-06	49.7
4828at5125	scaffold_5	25.000	160	114	5	14	170	1515270	1515740	4.09e-05	47.4
4828at5125	scaffold_5	22.794	136	92	3	136	261	2305354	2305752	1.87e-04	45.4
# TBLASTN 2.14.1+
# Query: 7475at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
7475at5125	scaffold_2	84.713	157	24	0	390	546	1864673	1865143	1.71e-129	298
7475at5125	scaffold_2	61.589	151	58	0	242	392	1864113	1864565	1.71e-129	184
7475at5125	scaffold_2	59.664	119	41	2	71	187	1863603	1863944	3.31e-26	114
7475at5125	scaffold_2	37.500	104	63	1	66	167	1864206	1864517	1.76e-13	73.9
7475at5125	scaffold_2	63.265	49	12	1	66	108	1863523	1863669	5.55e-13	68.2
7475at5125	scaffold_2	41.304	46	26	1	20	65	1863320	1863454	5.55e-13	24.6
7475at5125	scaffold_2	32.955	88	59	0	79	166	4722187	4722450	4.92e-08	56.2
7475at5125	scaffold_2	27.473	91	63	1	260	350	4722118	4722381	7.56e-05	45.8
7475at5125	scaffold_1	37.333	75	47	0	276	350	4721875	4721651	1.68e-09	60.8
7475at5125	scaffold_3	37.500	72	45	0	78	149	3096578	3096793	6.98e-09	58.9
7475at5125	scaffold_3	28.409	88	61	1	265	350	3096512	3096775	1.26e-04	45.1
# TBLASTN 2.14.1+
# Query: 43904at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 21 hits found
43904at5125	scaffold_5	56.180	89	37	1	3	91	494675	494935	3.28e-46	107
43904at5125	scaffold_5	65.672	67	23	0	88	154	495037	495237	3.28e-46	95.9
43904at5125	scaffold_5	33.871	124	79	3	11	132	3879018	3878650	2.14e-15	75.1
43904at5125	scaffold_5	36.486	74	39	3	42	111	1266213	1266004	8.02e-06	46.6
43904at5125	scaffold_2	37.302	126	65	3	3	120	1472866	1472507	6.63e-19	85.5
43904at5125	scaffold_2	55.932	59	25	1	47	105	3817281	3817454	2.63e-17	76.3
43904at5125	scaffold_2	30.612	49	34	0	104	152	3817513	3817659	2.63e-17	29.6
43904at5125	scaffold_2	30.000	70	48	1	45	114	5071293	5071087	3.75e-07	50.4
43904at5125	scaffold_2	34.615	78	45	2	44	118	3373231	3373455	2.23e-05	45.1
43904at5125	scaffold_4	46.939	49	25	1	51	99	1162432	1162289	1.96e-17	57.0
43904at5125	scaffold_4	42.593	54	31	0	99	152	1162206	1162045	1.96e-17	43.5
43904at5125	scaffold_4	32.692	52	34	1	1	52	1162664	1162512	1.96e-17	25.4
43904at5125	scaffold_1	41.026	78	46	0	53	130	5671611	5671844	1.36e-14	72.8
43904at5125	scaffold_1	35.632	87	32	3	64	127	2033559	2033302	1.76e-07	49.7
43904at5125	scaffold_1	29.032	31	22	0	33	63	2033719	2033627	1.76e-07	22.3
43904at5125	scaffold_1	31.250	80	54	1	3	82	1020724	1020488	3.36e-07	50.8
43904at5125	scaffold_1	29.252	147	81	6	6	149	5588555	5588935	8.83e-05	43.1
43904at5125	scaffold_3	32.174	115	70	3	1	113	3263224	3263550	1.14e-13	70.1
43904at5125	scaffold_3	37.374	99	46	4	52	136	2426660	2426370	1.09e-09	58.2
43904at5125	scaffold_6	55.556	36	16	0	48	83	1601770	1601877	1.14e-12	50.4
43904at5125	scaffold_6	35.714	56	35	1	86	140	1601954	1602121	1.14e-12	40.0
# TBLASTN 2.14.1+
# Query: 13988at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 40 hits found
13988at5125	scaffold_4	77.330	397	68	1	242	616	3066474	3067664	0.0	627
13988at5125	scaffold_4	78.138	247	45	2	1	246	3065707	3066423	0.0	320
13988at5125	scaffold_4	25.862	348	234	8	87	426	1857100	1858095	4.58e-21	98.6
13988at5125	scaffold_4	23.973	438	308	10	110	537	3082089	3080821	6.11e-18	88.6
13988at5125	scaffold_4	26.300	327	201	8	231	539	10972	11886	2.29e-16	83.6
13988at5125	scaffold_4	22.421	504	318	15	86	548	3096624	3095209	3.12e-12	70.1
13988at5125	scaffold_4	26.207	290	198	8	137	420	4291384	4290545	9.43e-11	65.5
13988at5125	scaffold_4	20.755	212	138	3	406	593	1858064	1858681	4.55e-05	47.0
13988at5125	scaffold_1	30.395	329	198	11	231	550	4309141	4308221	6.19e-28	120
13988at5125	scaffold_1	30.714	280	159	9	231	482	6297701	6296883	3.99e-19	92.4
13988at5125	scaffold_1	23.077	351	229	11	231	574	4106297	4107247	7.25e-05	46.2
13988at5125	scaffold_1	24.458	323	189	14	231	533	2593437	2592574	9.59e-05	45.8
13988at5125	scaffold_5	26.609	466	315	10	90	538	33621	34988	1.14e-27	119
13988at5125	scaffold_5	24.890	454	328	6	90	538	4062247	4063584	2.15e-23	105
13988at5125	scaffold_5	27.731	238	164	6	232	465	3017027	3016326	1.90e-15	80.5
13988at5125	scaffold_5	25.000	368	231	9	205	542	2132198	2131140	2.16e-14	77.0
13988at5125	scaffold_5	25.575	348	239	10	112	441	3790482	3791519	1.06e-13	75.1
13988at5125	scaffold_5	31.579	95	65	0	91	185	3017514	3017230	5.28e-07	53.1
13988at5125	scaffold_2	27.604	384	233	9	109	452	4256505	4255369	6.62e-25	110
13988at5125	scaffold_2	25.240	313	200	8	141	425	273722	272802	8.76e-19	77.8
13988at5125	scaffold_2	29.134	127	78	3	425	548	272731	272378	8.76e-19	35.0
13988at5125	scaffold_2	24.101	473	321	8	90	534	245644	244256	3.43e-18	89.4
13988at5125	scaffold_2	22.828	495	286	14	119	539	998012	999430	5.61e-17	85.5
13988at5125	scaffold_2	22.245	490	312	13	106	557	5820822	5822198	2.89e-11	67.0
13988at5125	scaffold_2	22.508	311	227	7	232	539	976861	977760	4.81e-11	66.2
13988at5125	scaffold_2	29.091	110	64	3	354	452	1027691	1028011	1.66e-09	41.2
13988at5125	scaffold_2	32.639	144	92	3	205	347	1027249	1027668	1.66e-09	39.7
13988at5125	scaffold_2	30.909	110	74	1	76	185	976282	976605	1.42e-07	55.1
13988at5125	scaffold_6	27.273	330	196	9	231	539	1228017	1227097	5.62e-22	101
13988at5125	scaffold_6	25.364	343	243	6	90	425	3312995	3311985	1.22e-15	81.3
13988at5125	scaffold_7	27.273	220	150	5	321	539	1118436	1119068	2.67e-21	67.8
13988at5125	scaffold_7	25.000	232	171	2	90	318	1117732	1118427	2.67e-21	53.5
13988at5125	scaffold_7	21.695	295	214	6	250	539	1473990	1474838	8.82e-16	57.0
13988at5125	scaffold_7	33.962	106	69	1	143	247	1473596	1473913	8.82e-16	45.8
13988at5125	scaffold_7	28.354	328	195	12	233	537	412988	412056	1.14e-14	78.2
13988at5125	scaffold_7	30.319	188	104	3	119	279	3461356	3461919	2.76e-13	73.6
13988at5125	scaffold_7	25.877	228	147	7	322	535	3462056	3462715	5.29e-12	69.3
13988at5125	scaffold_7	25.316	237	154	7	314	543	50373	51035	2.10e-05	47.8
13988at5125	scaffold_3	22.409	357	214	7	232	540	1420319	1421344	2.68e-07	53.9
13988at5125	scaffold_3	20.988	486	318	14	67	501	3199947	3198535	6.59e-07	52.8
# TBLASTN 2.14.1+
# Query: 5153at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 18 hits found
5153at5125	scaffold_3	57.486	915	294	20	113	970	3373398	3376028	0.0	924
5153at5125	scaffold_3	88.333	60	7	0	53	112	3373073	3373252	3.79e-27	120
5153at5125	scaffold_3	23.650	389	235	13	125	501	3886762	3885746	6.46e-05	47.0
5153at5125	scaffold_3	22.984	248	144	6	266	510	709387	709998	7.33e-05	47.0
5153at5125	scaffold_1	20.301	266	168	6	492	756	6693828	6693160	1.68e-18	58.2
5153at5125	scaffold_1	25.263	285	147	11	209	487	6694579	6693905	1.68e-18	54.3
5153at5125	scaffold_1	21.976	496	283	14	59	508	2053467	2054780	3.16e-18	90.9
5153at5125	scaffold_1	23.145	337	207	10	269	596	2587940	2588821	5.51e-12	70.5
5153at5125	scaffold_1	30.952	84	58	0	54	137	198087	197836	7.09e-05	47.0
5153at5125	scaffold_1	41.667	60	33	2	71	129	3574229	3574405	3.31e-04	44.7
5153at5125	scaffold_1	37.736	53	29	1	52	104	1390738	1390592	4.71e-04	44.3
5153at5125	scaffold_1	32.836	67	41	1	67	129	5881721	5881521	6.88e-04	43.9
5153at5125	scaffold_4	23.158	475	276	14	55	510	4294694	4293480	2.04e-12	71.6
5153at5125	scaffold_4	34.177	79	47	3	71	148	2225232	2225008	8.42e-06	50.1
5153at5125	scaffold_4	23.675	283	164	10	170	419	3928162	3928953	4.03e-05	47.8
5153at5125	scaffold_4	22.892	249	149	4	255	502	2625984	2625364	4.54e-05	47.8
5153at5125	scaffold_2	34.940	83	48	3	47	129	1620339	1620109	1.07e-06	53.1
5153at5125	scaffold_2	40.541	37	22	0	63	99	1803560	1803450	5.77e-04	43.9
# TBLASTN 2.14.1+
# Query: 31057at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
31057at5125	scaffold_1	90.716	377	35	0	20	396	4859629	4858499	0.0	633
# TBLASTN 2.14.1+
# Query: 58740at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
58740at5125	scaffold_6	70.732	41	12	0	71	111	1206483	1206605	2.26e-21	66.6
58740at5125	scaffold_6	32.143	140	34	4	1	79	1206047	1206466	2.26e-21	50.4
58740at5125	scaffold_6	53.030	66	23	3	38	99	1206329	1206514	5.68e-11	57.8
# TBLASTN 2.14.1+
# Query: 36238at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
36238at5125	scaffold_5	77.848	316	62	2	1	316	3638685	3637762	1.08e-170	525
# TBLASTN 2.14.1+
# Query: 3683at5125
# Database: ./tmp/trichoderma_reesei_cbs999.97_2041598285
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 72 hits found
3683at5125	scaffold_3	74.669	679	146	3	331	988	794915	796936	0.0	1018
3683at5125	scaffold_3	71.622	370	57	5	8	331	793731	794834	1.37e-139	463
3683at5125	scaffold_3	25.192	520	317	15	301	751	1065977	1064427	6.80e-30	129
